timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1757976307078,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-31,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976307125,47,HTTP Request-1,200,OK,Saucedemo_QA 1-31,text,true,,3321,119,50,50,https://www.saucedemo.com/,46,0,0
1757976307081,94,HTTP Request,200,OK,Saucedemo_QA 1-3,text,true,,3980,234,49,49,https://www.saucedemo.com/,46,0,0
1757976307081,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-3,text,true,,659,115,49,49,http://saucedemo.com/,46,0,0
1757976307127,48,HTTP Request-1,200,OK,Saucedemo_QA 1-3,text,true,,3321,119,49,49,https://www.saucedemo.com/,47,0,0
1757976307082,94,HTTP Request,200,OK,Saucedemo_QA 1-27,text,true,,3981,234,49,49,https://www.saucedemo.com/,46,0,0
1757976307082,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-27,text,true,,659,115,49,49,http://saucedemo.com/,46,0,0
1757976307128,48,HTTP Request-1,200,OK,Saucedemo_QA 1-27,text,true,,3322,119,49,49,https://www.saucedemo.com/,48,0,0
1757976307080,98,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3980,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307080,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,48,48,http://saucedemo.com/,49,0,0
1757976307129,49,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3322,119,48,48,https://www.saucedemo.com/,49,0,0
1757976307083,97,HTTP Request,200,OK,Saucedemo_QA 1-14,text,true,,3980,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307083,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-14,text,true,,658,115,48,48,http://saucedemo.com/,46,0,0
1757976307129,51,HTTP Request-1,200,OK,Saucedemo_QA 1-14,text,true,,3322,119,48,48,https://www.saucedemo.com/,50,0,0
1757976307087,94,HTTP Request,200,OK,Saucedemo_QA 1-1,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307087,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-1,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307134,47,HTTP Request-1,200,OK,Saucedemo_QA 1-1,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307087,95,HTTP Request,200,OK,Saucedemo_QA 1-25,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307087,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-25,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307134,48,HTTP Request-1,200,OK,Saucedemo_QA 1-25,text,true,,3321,119,48,48,https://www.saucedemo.com/,48,0,0
1757976307093,95,HTTP Request,200,OK,Saucedemo_QA 1-24,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307093,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-24,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307140,48,HTTP Request-1,200,OK,Saucedemo_QA 1-24,text,true,,3321,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307103,94,HTTP Request,200,OK,Saucedemo_QA 1-7,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307103,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-7,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307150,47,HTTP Request-1,200,OK,Saucedemo_QA 1-7,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307113,96,HTTP Request,200,OK,Saucedemo_QA 1-20,text,true,,3980,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307113,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-20,text,true,,659,115,48,48,http://saucedemo.com/,49,0,0
1757976307162,47,HTTP Request-1,200,OK,Saucedemo_QA 1-20,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307114,97,HTTP Request,200,OK,Saucedemo_QA 1-13,text,true,,3981,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307114,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-13,text,true,,659,115,48,48,http://saucedemo.com/,48,0,0
1757976307162,49,HTTP Request-1,200,OK,Saucedemo_QA 1-13,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307116,95,HTTP Request,200,OK,Saucedemo_QA 1-22,text,true,,3979,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307116,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-22,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307164,47,HTTP Request-1,200,OK,Saucedemo_QA 1-22,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307115,97,HTTP Request,200,OK,Saucedemo_QA 1-8,text,true,,3980,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307115,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-8,text,true,,659,115,48,48,http://saucedemo.com/,48,0,0
1757976307163,49,HTTP Request-1,200,OK,Saucedemo_QA 1-8,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307117,98,HTTP Request,200,OK,Saucedemo_QA 1-9,text,true,,3980,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307117,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-9,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307165,50,HTTP Request-1,200,OK,Saucedemo_QA 1-9,text,true,,3322,119,48,48,https://www.saucedemo.com/,48,0,0
1757976307120,95,HTTP Request,200,OK,Saucedemo_QA 1-19,text,true,,3980,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307120,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-19,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307167,48,HTTP Request-1,200,OK,Saucedemo_QA 1-19,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307188,95,HTTP Request,200,OK,Saucedemo_QA 1-24,text,true,,3979,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307188,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-24,text,true,,658,115,48,48,http://saucedemo.com/,46,0,0
1757976307234,49,HTTP Request-1,200,OK,Saucedemo_QA 1-24,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307178,104,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3980,234,48,48,https://www.saucedemo.com/,55,0,0
1757976307178,55,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,48,48,http://saucedemo.com/,55,0,0
1757976307233,49,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3322,119,48,48,https://www.saucedemo.com/,48,0,0
1757976307183,95,HTTP Request,200,OK,Saucedemo_QA 1-25,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307183,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-25,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307230,48,HTTP Request-1,200,OK,Saucedemo_QA 1-25,text,true,,3321,119,48,48,https://www.saucedemo.com/,48,0,0
1757976307180,97,HTTP Request,200,OK,Saucedemo_QA 1-14,text,true,,3981,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307180,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-14,text,true,,659,115,48,48,http://saucedemo.com/,49,0,0
1757976307229,48,HTTP Request-1,200,OK,Saucedemo_QA 1-14,text,true,,3322,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307175,101,HTTP Request,200,OK,Saucedemo_QA 1-3,text,true,,3981,234,48,48,https://www.saucedemo.com/,53,0,0
1757976307175,53,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-3,text,true,,659,115,48,48,http://saucedemo.com/,53,0,0
1757976307228,48,HTTP Request-1,200,OK,Saucedemo_QA 1-3,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307181,95,HTTP Request,200,OK,Saucedemo_QA 1-1,text,true,,3980,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307181,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-1,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307229,47,HTTP Request-1,200,OK,Saucedemo_QA 1-1,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307174,94,HTTP Request,200,OK,Saucedemo_QA 1-31,text,true,,3981,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307174,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-31,text,true,,659,115,48,48,http://saucedemo.com/,46,0,0
1757976307220,48,HTTP Request-1,200,OK,Saucedemo_QA 1-31,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307171,95,HTTP Request,200,OK,Saucedemo_QA 1-2,text,true,,3981,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307171,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-2,text,true,,659,115,48,48,http://saucedemo.com/,46,0,0
1757976307218,48,HTTP Request-1,200,OK,Saucedemo_QA 1-2,text,true,,3322,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307169,95,HTTP Request,200,OK,Saucedemo_QA 1-6,text,true,,3980,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307169,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-6,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307216,48,HTTP Request-1,200,OK,Saucedemo_QA 1-6,text,true,,3322,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307168,95,HTTP Request,200,OK,Saucedemo_QA 1-15,text,true,,3980,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307168,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-15,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307215,48,HTTP Request-1,200,OK,Saucedemo_QA 1-15,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307166,97,HTTP Request,200,OK,Saucedemo_QA 1-17,text,true,,3979,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307166,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-17,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307214,49,HTTP Request-1,200,OK,Saucedemo_QA 1-17,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307166,97,HTTP Request,200,OK,Saucedemo_QA 1-11,text,true,,3980,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307166,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-11,text,true,,659,115,48,48,http://saucedemo.com/,48,0,0
1757976307214,49,HTTP Request-1,200,OK,Saucedemo_QA 1-11,text,true,,3321,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307166,97,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3981,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307166,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,659,115,48,48,http://saucedemo.com/,49,0,0
1757976307215,48,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,48,48,https://www.saucedemo.com/,48,0,0
1757976307167,95,HTTP Request,200,OK,Saucedemo_QA 1-10,text,true,,3981,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307167,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-10,text,true,,659,115,48,48,http://saucedemo.com/,47,0,0
1757976307214,48,HTTP Request-1,200,OK,Saucedemo_QA 1-10,text,true,,3322,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307168,94,HTTP Request,200,OK,Saucedemo_QA 1-5,text,true,,3981,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307168,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-5,text,true,,659,115,48,48,http://saucedemo.com/,46,0,0
1757976307214,48,HTTP Request-1,200,OK,Saucedemo_QA 1-5,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307164,97,HTTP Request,200,OK,Saucedemo_QA 1-28,text,true,,3981,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307164,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-28,text,true,,659,115,48,48,http://saucedemo.com/,49,0,0
1757976307213,48,HTTP Request-1,200,OK,Saucedemo_QA 1-28,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307165,96,HTTP Request,200,OK,Saucedemo_QA 1-23,text,true,,3979,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307165,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-23,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307213,48,HTTP Request-1,200,OK,Saucedemo_QA 1-23,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307164,96,HTTP Request,200,OK,Saucedemo_QA 1-18,text,true,,3981,234,48,48,https://www.saucedemo.com/,49,0,0
1757976307164,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-18,text,true,,659,115,48,48,http://saucedemo.com/,49,0,0
1757976307213,47,HTTP Request-1,200,OK,Saucedemo_QA 1-18,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307162,95,HTTP Request,200,OK,Saucedemo_QA 1-4,text,true,,3980,234,48,48,https://www.saucedemo.com/,48,0,0
1757976307162,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-4,text,true,,658,115,48,48,http://saucedemo.com/,48,0,0
1757976307210,47,HTTP Request-1,200,OK,Saucedemo_QA 1-4,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307159,95,HTTP Request,200,OK,Saucedemo_QA 1-29,text,true,,3980,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307159,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-29,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307206,48,HTTP Request-1,200,OK,Saucedemo_QA 1-29,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307159,94,HTTP Request,200,OK,Saucedemo_QA 1-16,text,true,,3981,234,48,48,https://www.saucedemo.com/,46,0,0
1757976307159,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-16,text,true,,659,115,48,48,http://saucedemo.com/,46,0,0
1757976307205,48,HTTP Request-1,200,OK,Saucedemo_QA 1-16,text,true,,3322,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307159,94,HTTP Request,200,OK,Saucedemo_QA 1-12,text,true,,3979,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307159,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-12,text,true,,658,115,48,48,http://saucedemo.com/,47,0,0
1757976307206,47,HTTP Request-1,200,OK,Saucedemo_QA 1-12,text,true,,3321,119,48,48,https://www.saucedemo.com/,47,0,0
1757976307155,93,HTTP Request,200,OK,Saucedemo_QA 1-21,text,true,,3980,234,48,48,https://www.saucedemo.com/,47,0,0
1757976307155,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-21,text,true,,659,115,48,48,http://saucedemo.com/,47,0,0
1757976307202,46,HTTP Request-1,200,OK,Saucedemo_QA 1-21,text,true,,3321,119,48,48,https://www.saucedemo.com/,46,0,0
1757976307197,104,HTTP Request,200,OK,Saucedemo_QA 1-7,text,true,,3981,234,41,41,https://www.saucedemo.com/,48,0,0
1757976307197,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-7,text,true,,659,115,41,41,http://saucedemo.com/,48,0,0
1757976307245,56,HTTP Request-1,200,OK,Saucedemo_QA 1-7,text,true,,3322,119,41,41,https://www.saucedemo.com/,56,0,0
1757976307211,96,HTTP Request,200,OK,Saucedemo_QA 1-22,text,true,,3981,234,40,40,https://www.saucedemo.com/,47,0,0
1757976307211,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-22,text,true,,659,115,40,40,http://saucedemo.com/,47,0,0
1757976307258,49,HTTP Request-1,200,OK,Saucedemo_QA 1-22,text,true,,3322,119,40,40,https://www.saucedemo.com/,48,0,0
1757976307210,100,HTTP Request,200,OK,Saucedemo_QA 1-20,text,true,,3981,234,39,39,https://www.saucedemo.com/,47,0,0
1757976307212,98,HTTP Request,200,OK,Saucedemo_QA 1-8,text,true,,3981,234,39,39,https://www.saucedemo.com/,46,0,0
1757976307210,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-20,text,true,,659,115,39,39,http://saucedemo.com/,47,0,0
1757976307212,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-8,text,true,,659,115,39,39,http://saucedemo.com/,46,0,0
1757976307257,53,HTTP Request-1,200,OK,Saucedemo_QA 1-20,text,true,,3322,119,39,39,https://www.saucedemo.com/,48,0,0
1757976307258,52,HTTP Request-1,200,OK,Saucedemo_QA 1-8,text,true,,3322,119,39,39,https://www.saucedemo.com/,48,0,0
1757976307211,100,HTTP Request,200,OK,Saucedemo_QA 1-13,text,true,,3981,234,37,37,https://www.saucedemo.com/,46,0,0
1757976307211,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-13,text,true,,659,115,37,37,http://saucedemo.com/,46,0,0
1757976307258,53,HTTP Request-1,200,OK,Saucedemo_QA 1-13,text,true,,3322,119,37,37,https://www.saucedemo.com/,47,0,0
1757976307215,99,HTTP Request,200,OK,Saucedemo_QA 1-9,text,true,,3981,234,36,36,https://www.saucedemo.com/,46,0,0
1757976307215,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-9,text,true,,659,115,36,36,http://saucedemo.com/,46,0,0
1757976307261,53,HTTP Request-1,200,OK,Saucedemo_QA 1-9,text,true,,3322,119,36,36,https://www.saucedemo.com/,53,0,0
1757976307216,100,HTTP Request,200,OK,Saucedemo_QA 1-19,text,true,,3981,234,36,36,https://www.saucedemo.com/,47,0,0
1757976307216,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-19,text,true,,659,115,36,36,http://saucedemo.com/,47,0,0
1757976307263,53,HTTP Request-1,200,OK,Saucedemo_QA 1-19,text,true,,3322,119,36,36,https://www.saucedemo.com/,52,0,0
1757976307285,109,HTTP Request,200,OK,Saucedemo_QA 1-24,text,true,,3981,234,34,34,https://www.saucedemo.com/,62,0,0
1757976307285,62,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-24,text,true,,659,115,34,34,http://saucedemo.com/,62,0,0
1757976307347,47,HTTP Request-1,200,OK,Saucedemo_QA 1-24,text,true,,3322,119,34,34,https://www.saucedemo.com/,47,0,0
1757976307293,106,HTTP Request,200,OK,Saucedemo_QA 1-6,text,true,,3981,234,33,33,https://www.saucedemo.com/,55,0,0
1757976307293,55,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-6,text,true,,659,115,33,33,http://saucedemo.com/,55,0,0
1757976307348,51,HTTP Request-1,200,OK,Saucedemo_QA 1-6,text,true,,3322,119,33,33,https://www.saucedemo.com/,51,0,0
1757976307299,100,HTTP Request,200,OK,Saucedemo_QA 1-4,text,true,,3981,234,33,33,https://www.saucedemo.com/,49,0,0
1757976307299,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-4,text,true,,659,115,33,33,http://saucedemo.com/,49,0,0
1757976307348,51,HTTP Request-1,200,OK,Saucedemo_QA 1-4,text,true,,3322,119,33,33,https://www.saucedemo.com/,51,0,0
1757976307295,106,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3981,234,31,31,https://www.saucedemo.com/,53,0,0
1757976307294,107,HTTP Request,200,OK,Saucedemo_QA 1-17,text,true,,3981,234,31,31,https://www.saucedemo.com/,55,0,0
1757976307295,53,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,659,115,31,31,http://saucedemo.com/,53,0,0
1757976307294,55,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-17,text,true,,659,115,31,31,http://saucedemo.com/,55,0,0
1757976307348,53,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,31,31,https://www.saucedemo.com/,52,0,0
1757976307349,52,HTTP Request-1,200,OK,Saucedemo_QA 1-17,text,true,,3322,119,31,31,https://www.saucedemo.com/,51,0,0
1757976307286,115,HTTP Request,200,OK,Saucedemo_QA 1-25,text,true,,3981,234,31,31,https://www.saucedemo.com/,61,0,0
1757976307286,61,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-25,text,true,,659,115,31,31,http://saucedemo.com/,61,0,0
1757976307347,54,HTTP Request-1,200,OK,Saucedemo_QA 1-25,text,true,,3322,119,31,31,https://www.saucedemo.com/,48,0,0
1757976307294,109,HTTP Request,200,OK,Saucedemo_QA 1-15,text,true,,3981,234,29,29,https://www.saucedemo.com/,55,0,0
1757976307294,55,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-15,text,true,,659,115,29,29,http://saucedemo.com/,55,0,0
1757976307349,54,HTTP Request-1,200,OK,Saucedemo_QA 1-15,text,true,,3322,119,29,29,https://www.saucedemo.com/,53,0,0
1757976307286,117,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3980,234,29,29,https://www.saucedemo.com/,65,0,0
1757976307286,65,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,29,29,http://saucedemo.com/,65,0,0
1757976307351,52,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3322,119,29,29,https://www.saucedemo.com/,52,0,0
1757976307295,108,HTTP Request,200,OK,Saucedemo_QA 1-10,text,true,,3981,234,29,29,https://www.saucedemo.com/,54,0,0
1757976307295,54,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-10,text,true,,659,115,29,29,http://saucedemo.com/,54,0,0
1757976307349,54,HTTP Request-1,200,OK,Saucedemo_QA 1-10,text,true,,3322,119,29,29,https://www.saucedemo.com/,54,0,0
1757976307299,105,HTTP Request,200,OK,Saucedemo_QA 1-16,text,true,,3981,234,29,29,https://www.saucedemo.com/,50,0,0
1757976307299,50,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-16,text,true,,659,115,29,29,http://saucedemo.com/,50,0,0
1757976307349,55,HTTP Request-1,200,OK,Saucedemo_QA 1-16,text,true,,3322,119,29,29,https://www.saucedemo.com/,54,0,0
1757976307297,107,HTTP Request,200,OK,Saucedemo_QA 1-23,text,true,,3981,234,27,27,https://www.saucedemo.com/,52,0,0
1757976307297,52,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-23,text,true,,659,115,27,27,http://saucedemo.com/,52,0,0
1757976307349,55,HTTP Request-1,200,OK,Saucedemo_QA 1-23,text,true,,3322,119,27,27,https://www.saucedemo.com/,52,0,0
1757976307300,104,HTTP Request,200,OK,Saucedemo_QA 1-12,text,true,,3981,234,27,27,https://www.saucedemo.com/,49,0,0
1757976307300,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-12,text,true,,659,115,27,27,http://saucedemo.com/,49,0,0
1757976307349,55,HTTP Request-1,200,OK,Saucedemo_QA 1-12,text,true,,3322,119,27,27,https://www.saucedemo.com/,55,0,0
1757976307300,105,HTTP Request,200,OK,Saucedemo_QA 1-21,text,true,,3980,234,25,25,https://www.saucedemo.com/,50,0,0
1757976307300,50,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-21,text,true,,659,115,25,25,http://saucedemo.com/,50,0,0
1757976307350,55,HTTP Request-1,200,OK,Saucedemo_QA 1-21,text,true,,3321,119,25,25,https://www.saucedemo.com/,50,0,0
1757976307298,107,HTTP Request,200,OK,Saucedemo_QA 1-18,text,true,,3981,234,25,25,https://www.saucedemo.com/,51,0,0
1757976307298,51,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-18,text,true,,659,115,25,25,http://saucedemo.com/,51,0,0
1757976307349,56,HTTP Request-1,200,OK,Saucedemo_QA 1-18,text,true,,3322,119,25,25,https://www.saucedemo.com/,56,0,0
1757976307299,107,HTTP Request,200,OK,Saucedemo_QA 1-29,text,true,,3981,234,24,24,https://www.saucedemo.com/,50,0,0
1757976307299,50,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-29,text,true,,659,115,24,24,http://saucedemo.com/,50,0,0
1757976307349,57,HTTP Request-1,200,OK,Saucedemo_QA 1-29,text,true,,3322,119,24,24,https://www.saucedemo.com/,51,0,0
1757976307294,112,HTTP Request,200,OK,Saucedemo_QA 1-11,text,true,,3981,234,24,24,https://www.saucedemo.com/,56,0,0
1757976307294,56,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-11,text,true,,659,115,24,24,http://saucedemo.com/,56,0,0
1757976307350,56,HTTP Request-1,200,OK,Saucedemo_QA 1-11,text,true,,3322,119,24,24,https://www.saucedemo.com/,52,0,0
1757976307405,101,HTTP Request,200,OK,Saucedemo_QA 1-21,text,true,,3981,234,21,21,https://www.saucedemo.com/,54,0,0
1757976307405,54,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-21,text,true,,659,115,21,21,http://saucedemo.com/,54,0,0
1757976307459,47,HTTP Request-1,200,OK,Saucedemo_QA 1-21,text,true,,3322,119,21,21,https://www.saucedemo.com/,47,0,0
1757976307403,104,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3980,234,20,20,https://www.saucedemo.com/,55,0,0
1757976307403,56,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,20,20,http://saucedemo.com/,55,0,0
1757976307459,48,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3322,119,20,20,https://www.saucedemo.com/,47,0,0
1757976307401,108,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3981,234,20,20,https://www.saucedemo.com/,59,0,0
1757976307401,59,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,659,115,20,20,http://saucedemo.com/,59,0,0
1757976307460,49,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,20,20,https://www.saucedemo.com/,47,0,0
1757976306134,1428,HTTP Request,200,OK,Saucedemo_QA 1-37,text,true,,3979,234,20,20,https://www.saucedemo.com/,157,0,84
1757976306134,157,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-37,text,true,,658,115,20,20,http://saucedemo.com/,157,0,84
1757976306292,1270,HTTP Request-1,200,OK,Saucedemo_QA 1-37,text,true,,3321,119,20,20,https://www.saucedemo.com/,1270,0,1221
1757976307509,94,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3981,234,20,20,https://www.saucedemo.com/,47,0,0
1757976307509,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,659,115,20,20,http://saucedemo.com/,47,0,0
1757976307556,47,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,20,20,https://www.saucedemo.com/,47,0,0
1757976307508,96,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3980,234,20,20,https://www.saucedemo.com/,47,0,0
1757976307508,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,20,20,http://saucedemo.com/,47,0,0
1757976307555,49,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3322,119,20,20,https://www.saucedemo.com/,48,0,0
1757976306083,1542,HTTP Request,200,OK,Saucedemo_QA 1-36,text,true,,3979,234,20,20,https://www.saucedemo.com/,138,0,72
